evidence_id,party_id_1,party_id_2,match_type,match_rule_id,match_key,evidence_value,confidence_score,created_at,blocking_keys
3c283ce4-4b47-4e82-b525-5b517fb504fb,SP_SmartPlus_application_A001_applicant,SP_Smile_policy_member_PM001,PII,RULE_EXACT_NAME_DOB,NAME_DOB,JOHN|SMITH|1985-06-15,0.95,2026-03-06T23:18:17.787263,CLUSTER:359ba9b0-99a9-4eae-b8f9-7c6332f481d5
23042953-4c12-4ced-83e0-a24225957a16,SP_SmartPlus_application_A001_applicant,SP_Smile_policy_member_PM001,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,JOHN|SMITH|john.smith@email.com,0.92,2026-03-06T23:18:17.787270,CLUSTER:359ba9b0-99a9-4eae-b8f9-7c6332f481d5
880d8fdd-5b9f-4e4e-83e0-ace796264dc3,SP_SmartPlus_quote_member_QM017,SP_Smile_policy_member_PM014,PII,RULE_EXACT_HKID,HKID,M123456(7),1.0,2026-03-06T23:18:17.801423,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
943f9cd1-a319-4009-84b0-6af386fcd51e,SP_SmartPlus_quote_member_QM017,SP_Smile_policy_member_PM014,PII,RULE_EXACT_EMAIL,EMAIL,peter.johnson@email.com,0.95,2026-03-06T23:18:17.801432,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
3a04435b-41a2-4b21-80ea-f51b6390574a,SP_SmartPlus_quote_member_QM017,SP_Smile_policy_member_PM014,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.801440,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
6cfe16e9-21b3-4dca-97e8-15c4f1d60517,SP_SmartPlus_quote_member_QM017,SP_Smile_policy_member_PM014,PII,RULE_EXACT_NAME_DOB,NAME_DOB,PETER|JOHNSON|1975-09-14,0.95,2026-03-06T23:18:17.801449,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
3d08b08d-0008-4dd0-9cdf-bcf0315a0fc5,SP_SmartPlus_quote_member_QM017,SP_Smile_policy_member_PM014,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,PETER|JOHNSON|peter.johnson@email.com,0.92,2026-03-06T23:18:17.801456,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
9c27504a-d8f6-4cd5-b223-6261a90ab83c,SP_SmartPlus_quote_member_QM017,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_HKID,HKID,M123456(7),1.0,2026-03-06T23:18:17.802880,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
711179d7-5ac9-44f9-b990-e589f89e69c7,SP_SmartPlus_quote_member_QM017,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_EMAIL,EMAIL,peter.johnson@email.com,0.95,2026-03-06T23:18:17.802890,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
297fa2f5-1632-4c0f-a3c9-c3808aa4ebbf,SP_SmartPlus_quote_member_QM017,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.802897,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
d30dbb5c-6bb8-4c5b-8ab8-bdfa18ae6212,SP_SmartPlus_quote_member_QM017,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_NAME_DOB,NAME_DOB,PETER|JOHNSON|1975-09-14,0.95,2026-03-06T23:18:17.802903,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
5715f670-6665-400f-bb06-10561771436a,SP_SmartPlus_quote_member_QM017,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,PETER|JOHNSON|peter.johnson@email.com,0.92,2026-03-06T23:18:17.802909,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
54563195-cf51-4420-a57c-453be866251d,SP_Smile_policy_member_PM014,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_HKID,HKID,M123456(7),1.0,2026-03-06T23:18:17.808725,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
d8bf7ec6-166d-435f-9ac6-882cc3cdf3ad,SP_Smile_policy_member_PM014,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_EMAIL,EMAIL,peter.johnson@email.com,0.95,2026-03-06T23:18:17.808740,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
59ff7a51-11c4-4d73-a2f4-f11af7330013,SP_Smile_policy_member_PM014,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.808748,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
23ff3311-b2d7-469e-9306-e852511e6b46,SP_Smile_policy_member_PM014,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_NAME_DOB,NAME_DOB,PETER|JOHNSON|1975-09-14,0.95,2026-03-06T23:18:17.808754,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
dd86d818-3b46-43b1-bf2d-c16dc01c2c35,SP_Smile_policy_member_PM014,SP_SmartPlus_quote_member_QM016,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,PETER|JOHNSON|peter.johnson@email.com,0.92,2026-03-06T23:18:17.808761,CLUSTER:36206ac6-c5ab-4470-83d0-54e0b278ff9d
f89637af-000d-4e82-9229-8beb3f0e4068,SP_SmartPlus_quote_member_QM014,SP_Smile_policy_member_PM012,PII,RULE_EXACT_HKID,HKID,L123456(7),1.0,2026-03-06T23:18:17.824251,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
e8a3669d-caf0-4eec-aed6-d581abcce83b,SP_SmartPlus_quote_member_QM014,SP_Smile_policy_member_PM012,PII,RULE_EXACT_EMAIL,EMAIL,susan.martinez@email.com,0.95,2026-03-06T23:18:17.824268,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
c4db3a2a-32ec-4b97-98d2-d470bf739255,SP_SmartPlus_quote_member_QM014,SP_Smile_policy_member_PM012,PII,RULE_EXACT_PHONE,PHONE,+85291234567,0.9,2026-03-06T23:18:17.824275,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
6df99771-bfe1-4d45-a18c-470ae85bb68e,SP_SmartPlus_quote_member_QM014,SP_Smile_policy_member_PM012,PII,RULE_EXACT_NAME_DOB,NAME_DOB,SUSAN|MARTINEZ|1987-02-18,0.95,2026-03-06T23:18:17.824282,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
94c40e79-8725-49e6-9e3f-da564dc72bd7,SP_SmartPlus_quote_member_QM014,SP_Smile_policy_member_PM012,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,SUSAN|MARTINEZ|susan.martinez@email.com,0.92,2026-03-06T23:18:17.824292,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
b8bc31d2-d09b-4613-a1fd-3f53246a953e,SP_SmartPlus_quote_member_QM014,SP_SmartPlus_lead_L003,PII,RULE_EXACT_HKID,HKID,L123456(7),1.0,2026-03-06T23:18:17.830485,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
daf5ebae-f5c2-4305-89f9-88322dec8f2e,SP_SmartPlus_quote_member_QM014,SP_SmartPlus_lead_L003,PII,RULE_EXACT_EMAIL,EMAIL,susan.martinez@email.com,0.95,2026-03-06T23:18:17.830494,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
f6a35639-f7f9-4374-9e4b-c0272993c668,SP_SmartPlus_quote_member_QM014,SP_SmartPlus_lead_L003,PII,RULE_EXACT_PHONE,PHONE,+85291234567,0.9,2026-03-06T23:18:17.830501,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
d9560e89-fee3-40df-a5d4-cf366edab677,SP_SmartPlus_quote_member_QM014,SP_SmartPlus_lead_L003,PII,RULE_EXACT_NAME_DOB,NAME_DOB,SUSAN|MARTINEZ|1987-02-18,0.95,2026-03-06T23:18:17.830508,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
1ca85b46-36ef-4c72-96c3-dce60c870d37,SP_SmartPlus_quote_member_QM014,SP_SmartPlus_lead_L003,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,SUSAN|MARTINEZ|susan.martinez@email.com,0.92,2026-03-06T23:18:17.830514,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
e00f61ea-3d7e-40c1-a23e-9aa0148416fc,SP_Smile_policy_member_PM012,SP_SmartPlus_lead_L003,PII,RULE_EXACT_HKID,HKID,L123456(7),1.0,2026-03-06T23:18:17.850226,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
d39975c3-ba84-4dc0-9fb2-4a33012591d9,SP_Smile_policy_member_PM012,SP_SmartPlus_lead_L003,PII,RULE_EXACT_EMAIL,EMAIL,susan.martinez@email.com,0.95,2026-03-06T23:18:17.850235,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
5091dd74-5f2b-4fd4-ba62-646203d2ac90,SP_Smile_policy_member_PM012,SP_SmartPlus_lead_L003,PII,RULE_EXACT_PHONE,PHONE,+85291234567,0.9,2026-03-06T23:18:17.850242,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
d5f42ad7-53b5-4663-a301-9caf1978885a,SP_Smile_policy_member_PM012,SP_SmartPlus_lead_L003,PII,RULE_EXACT_NAME_DOB,NAME_DOB,SUSAN|MARTINEZ|1987-02-18,0.95,2026-03-06T23:18:17.850249,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
0e883da6-9505-4116-aef0-556c4295c9ec,SP_Smile_policy_member_PM012,SP_SmartPlus_lead_L003,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,SUSAN|MARTINEZ|susan.martinez@email.com,0.92,2026-03-06T23:18:17.850256,CLUSTER:379bdbf1-4bd8-4ca9-8a9a-54dab963a4ae
4e3b5277-284f-4bcf-ba92-4b51e3d6822a,SP_Smile_policy_member_PM006,SP_SmartPlus_quote_member_QM008,PII,RULE_EXACT_HKID,HKID,E234567(8),1.0,2026-03-06T23:18:17.865755,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
3435eb49-4a82-49e3-8c89-66578c560cfe,SP_Smile_policy_member_PM006,SP_SmartPlus_quote_member_QM008,PII,RULE_EXACT_EMAIL,EMAIL,linda.chen@email.com,0.95,2026-03-06T23:18:17.865764,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
bae6d9fb-93ab-4541-8efb-76d32c7c1de2,SP_Smile_policy_member_PM006,SP_SmartPlus_quote_member_QM008,PII,RULE_EXACT_PHONE,PHONE,+85294567890,0.9,2026-03-06T23:18:17.865772,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
8b935805-2bb2-4bef-9893-b3da7abd1731,SP_Smile_policy_member_PM006,SP_SmartPlus_quote_member_QM008,PII,RULE_EXACT_NAME_DOB,NAME_DOB,LINDA|CHEN|1977-12-03,0.95,2026-03-06T23:18:17.865778,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
2c4bb24c-0629-4b20-b93b-2f6c885f8674,SP_Smile_policy_member_PM006,SP_SmartPlus_quote_member_QM008,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,LINDA|CHEN|linda.chen@email.com,0.92,2026-03-06T23:18:17.865792,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
9889a2bf-7d32-4f70-9b2a-e5c8896edb79,SP_Smile_policy_member_PM005,SP_SmartPlus_quote_member_QM007,PII,RULE_EXACT_HKID,HKID,E123456(7),1.0,2026-03-06T23:18:17.882420,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
25776993-d303-4664-a362-3ba928377027,SP_Smile_policy_member_PM005,SP_SmartPlus_quote_member_QM007,PII,RULE_EXACT_EMAIL,EMAIL,michael.chen@email.com,0.95,2026-03-06T23:18:17.882433,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
7684449a-009a-47c3-abc5-27ea8ccc220d,SP_Smile_policy_member_PM005,SP_SmartPlus_quote_member_QM007,PII,RULE_EXACT_PHONE,PHONE,+85294567890,0.9,2026-03-06T23:18:17.882440,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
9990f94f-d258-4c97-bbd6-0cfbe6fe9f32,SP_Smile_policy_member_PM005,SP_SmartPlus_quote_member_QM007,PII,RULE_EXACT_NAME_DOB,NAME_DOB,MICHAEL|CHEN|1975-09-08,0.95,2026-03-06T23:18:17.882447,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
56c68b42-5743-4091-8180-cfc0060db58f,SP_Smile_policy_member_PM005,SP_SmartPlus_quote_member_QM007,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,MICHAEL|CHEN|michael.chen@email.com,0.92,2026-03-06T23:18:17.882456,CLUSTER:560bd034-1bb1-4de3-b6f4-2a4ebc2db6d8
7009606e-463f-44cb-85eb-51dbeeaf99dc,SP_SmartPlus_quote_member_QM030,SP_Smile_policy_member_PM028,PII,RULE_EXACT_HKID,HKID,P123456(7),1.0,2026-03-06T23:18:17.889234,CLUSTER:56749aa8-07d1-4dfd-bb69-01f31378e8eb
c5f7f9a3-c4a4-42dd-a5b8-e851e0e537c8,SP_SmartPlus_quote_member_QM030,SP_Smile_policy_member_PM028,PII,RULE_EXACT_EMAIL,EMAIL,john.obrien-smith@email.com,0.95,2026-03-06T23:18:17.889246,CLUSTER:56749aa8-07d1-4dfd-bb69-01f31378e8eb
1d2d6e2b-72d1-494e-b539-9128c7126f2d,SP_SmartPlus_quote_member_QM030,SP_Smile_policy_member_PM028,PII,RULE_EXACT_PHONE,PHONE,+85291111111,0.9,2026-03-06T23:18:17.889253,CLUSTER:56749aa8-07d1-4dfd-bb69-01f31378e8eb
724bebab-5400-4851-86a1-e20c78c22fd4,SP_SmartPlus_quote_member_QM030,SP_Smile_policy_member_PM028,PII,RULE_EXACT_NAME_DOB,NAME_DOB,JOHN|O'BRIEN-SMITH|1985-01-01,0.95,2026-03-06T23:18:17.889260,CLUSTER:56749aa8-07d1-4dfd-bb69-01f31378e8eb
da6a8dbd-44ed-4aeb-b4e1-2d4bc0c9c728,SP_SmartPlus_quote_member_QM030,SP_Smile_policy_member_PM028,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,JOHN|O'BRIEN-SMITH|john.obrien-smith@email.com,0.92,2026-03-06T23:18:17.889267,CLUSTER:56749aa8-07d1-4dfd-bb69-01f31378e8eb
39f7826d-5295-489d-a3de-23b6aa460a49,SP_SmartPlus_quote_member_QM038,SP_Smile_policy_member_PM033,PII,RULE_EXACT_HKID,HKID,X123456(7),1.0,2026-03-06T23:18:17.895742,CLUSTER:60d619fb-2e5c-473c-996a-6d3ce049a092
5d7505ff-7dd1-4c7d-887f-b21cd27b61b8,SP_SmartPlus_quote_member_QM038,SP_Smile_policy_member_PM033,PII,RULE_EXACT_EMAIL,EMAIL,helen.wong@email.com,0.95,2026-03-06T23:18:17.895759,CLUSTER:60d619fb-2e5c-473c-996a-6d3ce049a092
040a99cf-30c1-492c-96eb-d09272971275,SP_SmartPlus_quote_member_QM038,SP_Smile_policy_member_PM033,PII,RULE_EXACT_PHONE,PHONE,+85294444444,0.9,2026-03-06T23:18:17.895767,CLUSTER:60d619fb-2e5c-473c-996a-6d3ce049a092
093ff149-4669-4422-9912-5fec814a9b5b,SP_SmartPlus_quote_member_QM038,SP_Smile_policy_member_PM033,PII,RULE_EXACT_NAME_DOB,NAME_DOB,HELEN|WONG|1990-03-05,0.95,2026-03-06T23:18:17.895774,CLUSTER:60d619fb-2e5c-473c-996a-6d3ce049a092
73d21676-1453-44ac-8954-84fd926808e3,SP_SmartPlus_quote_member_QM038,SP_Smile_policy_member_PM033,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,HELEN|WONG|helen.wong@email.com,0.92,2026-03-06T23:18:17.895781,CLUSTER:60d619fb-2e5c-473c-996a-6d3ce049a092
2e476768-3f46-4fbf-be31-0e6871efb6e2,SP_SmartPlus_quote_member_QM044,SP_Smile_policy_member_PM036,PII,RULE_EXACT_HKID,HKID,AC123456(7),1.0,2026-03-06T23:18:17.909854,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
7246eb37-fecf-4483-90a0-6939a5a5adb1,SP_SmartPlus_quote_member_QM044,SP_Smile_policy_member_PM036,PII,RULE_EXACT_EMAIL,EMAIL,person2@composite.com,0.95,2026-03-06T23:18:17.909870,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
b82e44c1-938b-4712-bac5-ab3f6134c376,SP_SmartPlus_quote_member_QM044,SP_Smile_policy_member_PM036,PII,RULE_EXACT_PHONE,PHONE,+85290000000,0.9,2026-03-06T23:18:17.909877,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
224a17ec-ecd5-4d10-bd62-35d21d3a7e14,SP_SmartPlus_quote_member_QM044,SP_Smile_policy_member_PM036,PII,RULE_EXACT_NAME_DOB,NAME_DOB,PERSON2|COMPOSITE|1987-01-01,0.95,2026-03-06T23:18:17.909883,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
59ddd289-0bcc-4437-b6b8-94cc0ef9644f,SP_SmartPlus_quote_member_QM044,SP_Smile_policy_member_PM036,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,PERSON2|COMPOSITE|person2@composite.com,0.92,2026-03-06T23:18:17.909892,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
c8627f94-b866-4d35-99c7-125d79d127a2,SP_Smile_policy_member_PM035,SP_SmartPlus_quote_member_QM043,PII,RULE_EXACT_HKID,HKID,AC113456(7),1.0,2026-03-06T23:18:17.918134,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
f3630b26-1a9f-4158-b27c-1d10886b351e,SP_Smile_policy_member_PM035,SP_SmartPlus_quote_member_QM043,PII,RULE_EXACT_EMAIL,EMAIL,person1@composite.com,0.95,2026-03-06T23:18:17.918142,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
3552513e-0119-41d2-898b-1111bd4f6aa5,SP_Smile_policy_member_PM035,SP_SmartPlus_quote_member_QM043,PII,RULE_EXACT_PHONE,PHONE,+85290000000,0.9,2026-03-06T23:18:17.918149,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
4d097015-d33a-403a-991c-5b1a4ebc542a,SP_Smile_policy_member_PM035,SP_SmartPlus_quote_member_QM043,PII,RULE_EXACT_NAME_DOB,NAME_DOB,PERSON1|COMPOSITE|1986-01-01,0.95,2026-03-06T23:18:17.918156,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
5ccd69a0-bee8-4db6-a562-46c78bbf9336,SP_Smile_policy_member_PM035,SP_SmartPlus_quote_member_QM043,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,PERSON1|COMPOSITE|person1@composite.com,0.92,2026-03-06T23:18:17.918164,CLUSTER:683e5d9b-2ac0-4d99-955a-7486b82b7a0d
ebbc2eb7-346d-456c-b804-d6ccb1cc2841,SP_SmartPlus_quote_member_QM002,SP_Smile_policy_member_PM002,PII,RULE_EXACT_HKID,HKID,B234567(8),1.0,2026-03-06T23:18:17.981378,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
120ea699-3b12-467f-a1d7-a9ea65a17d29,SP_SmartPlus_quote_member_QM002,SP_Smile_policy_member_PM002,PII,RULE_EXACT_EMAIL,EMAIL,sarah.lee@email.com,0.95,2026-03-06T23:18:17.981387,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
2b56d152-7e51-427c-a2f0-3fe3c4b62ade,SP_SmartPlus_quote_member_QM002,SP_Smile_policy_member_PM002,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.981394,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
a4d7ae21-cecf-4c97-bcac-820315cd637e,SP_SmartPlus_quote_member_QM002,SP_Smile_policy_member_PM002,PII,RULE_EXACT_NAME_DOB,NAME_DOB,SARAH|LEE|1982-03-20,0.95,2026-03-06T23:18:17.981400,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
6a26f2bd-3165-4a78-8795-bd79a6e883af,SP_SmartPlus_quote_member_QM002,SP_Smile_policy_member_PM002,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,SARAH|LEE|sarah.lee@email.com,0.92,2026-03-06T23:18:17.981407,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
83097ef7-b026-4ef2-b5f3-16743a4a2ed2,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_lead_L002,PII,RULE_EXACT_HKID,HKID,B234567(8),1.0,2026-03-06T23:18:17.986505,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
636b77e7-1925-40e0-b2a1-8b809ebd55f4,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_lead_L002,PII,RULE_EXACT_EMAIL,EMAIL,sarah.lee@email.com,0.95,2026-03-06T23:18:17.986514,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
d6da306f-1cfc-4d3f-b685-cfe7377bde9d,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_lead_L002,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.986522,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
d30cd153-beeb-4edd-ab64-34108a42d6a5,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_lead_L002,PII,RULE_EXACT_NAME_DOB,NAME_DOB,SARAH|LEE|1982-03-20,0.95,2026-03-06T23:18:17.986529,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
acbd649b-6f89-4712-88fb-e9de6d49c83c,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_lead_L002,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,SARAH|LEE|sarah.lee@email.com,0.92,2026-03-06T23:18:17.986535,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
830847e0-7940-4f8f-8eee-9659ac5e576d,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_application_A002_applicant,PII,RULE_EXACT_HKID,HKID,B234567(8),1.0,2026-03-06T23:18:17.987774,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
4a3909f0-a693-467c-a998-7dad2a3f5fc7,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_application_A002_applicant,PII,RULE_EXACT_EMAIL,EMAIL,sarah.lee@email.com,0.95,2026-03-06T23:18:17.987782,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
a05c62d2-9941-4360-8343-4203d38b9f0f,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_application_A002_applicant,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.987794,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
84508c90-9ef4-4459-b388-885143bf863a,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_application_A002_applicant,PII,RULE_EXACT_NAME_DOB,NAME_DOB,SARAH|LEE|1982-03-20,0.95,2026-03-06T23:18:17.987801,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
ef0075e3-1d8e-47f8-ae5d-26cabd86c930,SP_SmartPlus_quote_member_QM002,SP_SmartPlus_application_A002_applicant,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,SARAH|LEE|sarah.lee@email.com,0.92,2026-03-06T23:18:17.987807,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
0c8a8e74-c749-485a-902e-4dbd9b7f1719,SP_SmartPlus_quote_member_QM003,SP_SmartPlus_application_A002_spouse,PII,RULE_EXACT_HKID,HKID,B345678(9),1.0,2026-03-06T23:18:17.995504,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
9843bd5f-efff-437f-9fb4-a4ae0360845c,SP_SmartPlus_quote_member_QM003,SP_SmartPlus_application_A002_spouse,PII,RULE_EXACT_EMAIL,EMAIL,david.lee@email.com,0.95,2026-03-06T23:18:17.995512,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
0370691e-a5df-4dde-9e38-e965b5db42c6,SP_SmartPlus_quote_member_QM003,SP_SmartPlus_application_A002_spouse,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.995519,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
4902a022-5bdf-4fa0-b823-f33b3059fc65,SP_SmartPlus_quote_member_QM003,SP_SmartPlus_application_A002_spouse,PII,RULE_EXACT_NAME_DOB,NAME_DOB,DAVID|LEE|1980-07-10,0.95,2026-03-06T23:18:17.995526,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
84c04342-af63-4bd7-bbf9-74641624e546,SP_SmartPlus_quote_member_QM003,SP_SmartPlus_application_A002_spouse,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,DAVID|LEE|david.lee@email.com,0.92,2026-03-06T23:18:17.995532,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
8e5dabfa-a83c-4f15-8fe8-19b9239f1650,SP_SmartPlus_quote_member_QM003,SP_Smile_policy_member_PM003,PII,RULE_EXACT_HKID,HKID,B345678(9),1.0,2026-03-06T23:18:17.996824,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
e0a82c36-bd9c-4525-a29e-40ed39fd7566,SP_SmartPlus_quote_member_QM003,SP_Smile_policy_member_PM003,PII,RULE_EXACT_EMAIL,EMAIL,david.lee@email.com,0.95,2026-03-06T23:18:17.996833,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
51d73557-0fa9-4c05-9cdd-5bc241ca5abe,SP_SmartPlus_quote_member_QM003,SP_Smile_policy_member_PM003,PII,RULE_EXACT_PHONE,PHONE,+85292345678,0.9,2026-03-06T23:18:17.996840,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
b5522569-7493-4a17-873a-2d159d7e870d,SP_SmartPlus_quote_member_QM003,SP_Smile_policy_member_PM003,PII,RULE_EXACT_NAME_DOB,NAME_DOB,DAVID|LEE|1980-07-10,0.95,2026-03-06T23:18:17.996849,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
3c4528c8-6535-4975-a835-2f8fc42f5aab,SP_SmartPlus_quote_member_QM003,SP_Smile_policy_member_PM003,PII,RULE_EXACT_NAME_EMAIL,NAME_EMAIL,DAVID|LEE|david.lee@email.com,0.92,2026-03-06T23:18:17.996856,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
e54bb120-f247-4d4b-8bd7-08142cdf41f8,SP_Smile_policy_member_PM002,SP_SmartPlus_lead_L002,PII,RULE_EXACT_HKID,HKID,B234567(8),1.0,2026-03-06T23:18:18.019302,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
2cf09166-0504-452d-bdf2-5ecfa76c89a7,SP_Smile_policy_member_PM002,SP_SmartPlus_lead_L002,PII,RULE_EXACT_EMAIL,EMAIL,sarah.lee@email.com,0.95,2026-03-06T23:18:18.019310,CLUSTER:ace6fbe5-3c1e-4883-9f20-4148d94202b0
